confidence,name_sim,raw_sim,cp_id,oss_id,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw
98.14814814814815,100.0,96.3,II_9_459,10872,994.0,1701,1701,Thomas Chappell,Thomas Chappell,"THOMAS CHAPPELL, 994 acs., on
W. side of the Acamewsock Swamp;
adj. Capt. Wm. Randolph; 25 Apr.
1701, p. 334. Trans. of 20 pers.* 20
tights paid for to Wm. Byrd. Esar..
Auditor,",994a on W side Acamewsock Swamp
98.14814814814815,100.0,96.3,II_11_2046,7371,285.0,1719,1719,John Garland,John Garland,"JOHN GARLAND, 285 acs. (N.
L.), New Kent Co; on N. side of the
Little River; bet. his own, & land of
Edward Garland, Junr: 20 Feb. 1719,
p. 12. 30 Shill,",285a on the N side the Little River
98.14814814814815,100.0,96.3,II_11_2351,7377,400.0,1722,1722,William Pulliam,William Pulliam,"WILLIAM PULLIAM, 400 acs. (N.
L.), Hanover Co; on S. side the Little
River; 18 Feb. 1722, p. 162. 40 Shill.",400a on the N side the Little River
98.14814814814815,100.0,96.3,II_12_2752,6666,400.0,1724,1724,John Sutton,John Sutton,"JOHN SUTTON, of King Wm. Co:
400 acs. (N. L.), Hanover Co; on both
sides of Grassy Swamp; 9 July 1724, p.
26. 40 Shill.",400a on both sides Grassy Swamp
98.14814814814815,100.0,96.3,II_12_2952,6657,400.0,1724,1724,John Hill,John Hill,"JOHN HILL, 400 acs. (N. L.),
Hanover Co; on both sides the Little
River; adj, Alexander Snead; & Wiliam Pulliam; 22 Feb. 1724, p. 142. 40
Shill.",400a on both sides Little River
98.14814814814815,100.0,96.3,II_14_5145,7542,400.0,1731,1731,Richard Clough,Richard Clough,"RICHARD CLOUGH, GENT., 400
acs. (N, L.), Hanover Co; on both sides
of Beaver Creek; 17 Sept. 1731, p. 326.
40 Shill.",400a on both sides Beaver Creek
98.07692307692308,100.0,96.2,II_12_3272,6694,400.0,1725,1725,George Alves,George Alves,"GEORGE ALVES, 400 acs. (N. L.),
Hanover Co; on both sides of Beech
Creek; 24 Mar. 1725, p. 351. 40 Shill.",400a on both sides Beech Creek
98.07692307692308,100.0,96.2,II_12_3275,6696,400.0,1725,1725,George Alves,George Alves,"GEORGE ALVES, 400 acs. (N. L.),
Hanover Co; on both sides of Beech
Creek; 24 Mar. 1725, p. 352. 40 Shill.",400a on both sides Beech Creek
97.91666666666666,100.0,95.8,II_9_457,10874,88.0,1701,1701,Charles Savaig,Charles Savaig,"CHARLES SAVAIG, 88 acs., on N.
side of the Seacock -Sw; adj. Mr, Richard Washington; 25 Apr, 1701, p. 333.
Trans. of 2 pers: Charles Driver, Imported twice.",88a on N side of Seacock Sw.
97.91666666666666,100.0,95.8,II_9_458,10880,231.0,1701,1701,Charles Brigs,Charles Brigs,"CHARLES BRIGS, 231 acs., on ‘8.
side the main Black Water; on S, side
the Beaver Dam Swamp; 25 Apr. 1701,
p. 333. Trans. of 5 pers.* Note: 5
rights paid for to Wm. Byrd, Esqr..
Auditor,",231a S side Main Black Water
97.91666666666666,100.0,95.8,II_10_1394,9546,170.0,1715,1715,Arthur Davis,Arthur Davis Of Isle Of Wight Co.,"ARTHUR DAVIS, of Is. of Wight
Co; 170 acs. (N. L.). on N. side of
Maherin River, 23 Mar. 1715, p. 256.
Imp, of 4 pers: Thomas Davis, Elizabeth Davis, Daniel Davis, & Samuel
Davis.",170a on N side Maherin River
97.91666666666666,100.0,95.8,II_12_2754,7401,400.0,1724,1724,George Dabney,George Dabney,"CAPT. GEORGE DABNEY, of Kinz
Wm. Co; 400 acs. (N. L.), Hanover
Co; on both sides of Cub Creek; 9 July
1724, p. 27. 40 Shill.",400a on both sides Cub Creek
97.91666666666666,100.0,95.8,II_12_2772,6671,400.0,1724,1724,George Phillips,George Phillips,"GEORGE PHILLIPS, 400 acs, (N.
L.), Hanover Co; on both sides of Pug
Swamp; adj, Capt. Carr’s line; 9 July
1724, p. 37. 40 Shill.",400a on both sides Pug Swamp
97.91666666666666,100.0,95.8,II_12_2943,5030,262.0,1724,1724,Adam Lavean (or Laveau),Adam Lavean,"ADAM LAVEAN (or Laveau), 262
acs. (N. L.), Henrico Co., in the Manakin Town; being part of the King’s
donation to the French Refugees; 22
Feb. 1724, p. 136.",262a Henrico/ in Manakin Town
97.82608695652175,100.0,95.7,II_11_2700,6942,400.0,1723,1723,Nicholas Cox,Nicholas Cox,"NICHOLAS COX, 400 acs. (N. L.),
Henrico Co; on N. side of James River;
on Peters’ br. of Tuckahoe (Cr.); adj.
John Ellis; & Chumley’s line; 16 Mar.
1723, p. 341.",400a -/ on Peters Br adj Ellis
97.72727272727272,100.0,95.5,II_10_1582,6050,531.0,1716,1716,Edward Curd,Edward Curd,"EDWARD CURD, 531 acs. (N. L.),
Henrico Co; N. side of james Riv; on
W. side of the N, br. of Beaver Dam
Cr; 31 Oct. 1716, p. 307. 55 Shill,",531a on N br of Beaver Dam
97.72727272727272,100.0,95.5,II_12_3048,9640,100.0,1724,1724,Samuel Lucy,Samuel Lucy Of Isle Of Wight County,"SAMUEL LUCY, 100 acs. (N. L.),
Is, of Wight Co; S. side of Nottoway
River; on E. side of Cock’s Sw; 22
Feb. 1724, 205. 10 Shill.",100a S Side Nottoway River
97.72727272727272,100.0,95.5,II_13_4045,11139,150.0,1727,1727,William Bridges,William Bridges Of Surry County,"WILLIAM BRIDGES, 150 acs, (N.
L.), Surry Co; on S. side of Nottoway
River; adj. Katherine Evans; & William
Freeman’s line; 13 Oct, 1727, p. 250.
15 Shill.",150a S side Nottoway River
97.61904761904762,100.0,95.2,II_9_52,6489,5764.0,1696,1696,Mr. Thomas Scott & John Drummond,Thomas Scott & John Drummond,"MR. THOMAS SCOTT & JOHN
DRUMMOND, 5764 acs., upper part
of New Kent Co; on both sides the S.
br. of Pamunkey Riv: 29 Oct. 1696, p.
40. Beg. at a gutt called now Leithwater, about 6 mi. above Mankun on
same side of that gr. S, branch, by the
meanders thereof of a flexure or bent
of sd. branch called the Roundabout.
Imp. of 116 pers: Teague Oneal, Alex.
(or Alce) Cortell, Timo, Mackdonnell,
Jam. MacAlister, Jane Brook, Roger
Douty, Wm. Butt, Eliza. Collins, Jno.
Fryer, Jam. Omoonee, Sarah his wife,
Tho, Smyth, Barbara his wife, Eliza.,
Tho. their chidren; Pet, Conlomb, Tho.
Burk, Wm, Wager, Fra. & Jno. Brodhurst, Mary Reddecome, Mary Seacomb,
Wm. Welthin, Downman Johnson,
Sarah Fartell, Roger Tidley, Mary
Skizmell (or SkirmelJ), Sarah Midleton,
Benja. Hathy, Jos. Bontell, Savage
Mastor, Antho. Lemton, Tho, Franses,
Mary his wife, Tho. Margt., Mary, Jno.
& Susan their children; James Cord,
Jno. Dervich, Math. Fakite, Sarah his
daughter, Wm. Marten, Ja. Parker;
Sarah, Tidday, Sambo, Harry, Tebu,
Morat, Tomboy, Sarah, Harry, Jack,
Ned, Dillo, Hagar, Yarrow, Neddy,
Jno., Negroes; Pet. Parker, Isaac Dix,
Fellow Clere, Jno. Buckley, Nathn.
Bradford; Jack, Cate, Negroes; Anne
Michael, Wm. Deacle, Sarah Long,
Edrd. Revell, Deborah an Indian, Rich.
ard Jackson, Alex. Lewis, Robt, Lewis,
Anne Copie, Jno. West, Jno, Parker,
Jno. Burrack, Sarah Burrack, Elinor
Fisher, Tim. Hare, Jno. Belson, Owen
Mordack, Jno. French, Deborah Alson,
Wm. Bill, Roger Corbett, Jno. Richardson, Sarah Simple, Suzana Hunton, Jane
Ardent, Jane Hamell, Mary Suchan,
Honora Kelly, John West, Moses Red,
Jno. Phillips, Mary Jones, Judith
Strong, Geo. Radle, Nathaniel] Mills;
David, Alla, Sugen, Tony, Bess, Nan,
Betty, Nedd, Casar, Marcellus, Scipo,
Pompey, Frank, Sarah: Negroes.",5764a on the upper part of New Kent on both sides the S Branch of Pamunkey River
97.61904761904762,100.0,95.2,II_11_2355,6607,400.0,1722,1722,Abraham Cook,Abraham Cook,"ABRAHAM COOK, 400 acs. (N.
L.), Hanover Co; on S. side the North
Anna (Riv.); adj. Terry’s corner; 18
Feb. 1722, p. 164. 40 Shill.",400a on the S side the N Anna
97.61904761904762,100.0,95.2,II_13_3640,6692,300.0,1725,1725,Benjamin Brown,Benjamin Brown,"BENJAMIN BROWN, 300 acs. (N.
L.), Hanover Co; on both sides of the
N. fork of Beverdam Creek; on Mr.
Alexander Cocke's line; 24 Mar. 1725,
p. 4.",300a in Hanover on both sides the N fork of Beverdam Creek
97.61904761904762,100.0,95.2,II_14_5159,6229,400.0,1731,1731,George Payn,George Payn,"GEORGE PAYN, 400 acs. (N. L.),
Goochland Co; N. side of James Riv.,
on Wild Boar Cr., a br. of Licking Hole
Cr; adj. Michael Holland; & John
Hawkins; on S. side of Stonehorse Br;
17 Sept. 1731, p. 334. 40 Shill.",400a -/Wild Boar Br of Licking hole Ck
97.59358288770053,100.0,95.2,II_13_4370,7485,1987.0,1729,1729,Peter King,Peter King,"PETER KING, 1987 acs. (N. L.),
Hanover Co; on both sides the Southanna (Riv.); adj, lines of Mr. John
White; Anderson & Finney; John Clark,
Andrew Hunter, & Mr. William Clopton, Junr; at mouth of Deep Cr; 27
Sept. 1729, p. 411. 10 Lbs., Money.",1987a on both sides the S Anna adj John White Anderson Finney John Clark Andrew Hunter William Clopton Junr
97.5609756097561,100.0,95.1,II_12_3279,7411,400.0,1725,1725,John Hudson,John Hudson,"JOHN HUDSON, 400 acs, (N. L.),
Hanover Co; on both sides of Harris’
fork of Cubb Creek; adj. Thomas
Harris’ land; 24 Mar, 1725, p. 354.
40 Shill.",400a on both sides Harris's fork of Cubb Creek
97.54098360655738,100.0,95.1,II_13_3968,6145,400.0,1727,1727,Henry Harper,Henry Harper,"HENRY HARPER, 400 acs. (N. L.),
Henrico Co; on brs. of Licking Hole
Creek; on a ridge near John Man’s
branch; crossing Thomas Mims’ Mil!
Run; 9 Feb. 1727, p. 201. 40 Shill.",400a Henrico/brs of Licking hole Ck
97.5,100.0,95.0,II_12_2733,5047,250.0,1724,1724,Martha Blankinship,Martha Blankinship,"MARTHA BLANKINSHIP, 250 acs.
(N. L.), Henrico Co; S. side of James
Riv; beg. in Mr. Henry Walthall’s line;
to E. side the main road; 9 July 1724,
p. 15. 20 Shill., & Imp. of: Francis
Clappe.",250a Henrico/ S s James Riv
97.47474747474747,100.0,94.9,II_10_1966,6569,400.0,1719,1719,Thomas Rice,Thomas Rice,"THOMAS RICE, 400 acs. (N. L.),
New Kent Co; on N. side of the Little
River of Pamunkey (River); adj. Thomas Sharp; 11 Oct. 1719, p. 440. Imp.
of 8 pers: Lawrence Andrews, Wm.
Collinson, Charles Smith, Andrew Bell,
John Rockwell, Thomas Reading, Eliza.
Kelsey, & Margaret",400a on the N side of the Little River of Pamunkey in New Kent
97.47474747474747,100.0,94.9,II_11_2593,11056,480.0,1723,1723,Robert Mumford,Robert Mumford Of Prince George County,"ROBERT MUMFORD, of Pr. Geo.
Co; 480 acs. (N. L.), Surry Co; on
SW side of Mockerson Neck Cr; beg.
where the County Line twixt Pr. Geo.
& Surry Counties crosses sd. Creek: 5
Sept. 1723, p. 277. 50 Shill.",480a on SW side of Mockerson Neck Creek in Surry County
97.45762711864407,100.0,94.9,II_10_1636,6057,2307.0,1717,1717,Tarlton Woodson,Tarlton Woodson,"TARLTON WOODSON, 2307 acs.
(N. L.), Known by the name of Bear
Forrest; Henrico Co; N. side of James
Riv; on N, side of a br. of Pamunkey
(Riv.); & N. side of Bear Br; 15 July
1717, p. 321. 11 Lbs., 5 Shill., & Imp.
of 2 pers: Robert Reyalls & Thomas
Jones.",2307a Henrico/ N side of James river known by the name of Bear forrest
97.41379310344828,100.0,94.8,II_14_5060,7517,4050.0,1731,1731,John Syme,John Syme,"JOHN SYME, GENT., 4050 acs. (N.
L.), Hanover Co; on both sides of
Golden Mine Cr., adj. Col. Nicholas
Meriwether, on lower side of Ducking
Hole Sw; on a slash of Beayer Cr; by
the Mountain Tract; 25 Aug. 1731, p.
236. 20 Lbs., 5 Shill.",4050a on both sides Golden Mine Creek adj Col Nicholas Meriwether
97.36842105263158,100.0,94.7,II_11_2356,6602,400.0,1722,1722,Henry Woody,Henry Woody,"HENRY WOODY, 400 acs. (N. L.),
Hanover Co; on S. side the South Anna
(Riv.); adj. Edw’d. Trotman; John
Glen; Nicho. & Rich’d. Johnson; &
Capt. Thomas Massie; 18 Feb, 1722, p.
164. 40 Shill.",400a on the S side the S Anna
97.22222222222223,100.0,94.4,II_14_5270,6769,250.0,1732,1732,Francis Clark,Francis Clark,"FRANCIS CLARK, 250 acs, (N. L.),
Hanover Co; adj. his own land; on
Cartat] Br; on Stoney Run; 11 Apr.
1732, -p. 417. 25 Shill.",250a adj Francis Clark
97.2,100.0,94.4,II_13_3983,6720,315.0,1727,1727,James Garland,James Garland,"JAMES GARLAND, 315 acs. (N.
L.), Hanover Co; adj. Edward Garland’s
tract called Saint James’, on S. side the
Northanna (Riv.) of Pamunkie (Riv.),
on Musscell Poynt Swamp; 22 Feb, 1727,
p. 209. 35 Shill.",315a adj Edward Garland tract called Saint James on the S side the N anna
97.16981132075472,100.0,94.3,II_13_4357,6190,400.0,1729,1729,Nowell Burton,Nowell Burton,"NOWELL BURTON, 400 acs. (N.
L.), Goochland Co; on Beech Cr., a br.
of the Little Byrd (Cr.); 27 Sept. 1729,
p. 407. 40 Shill.",400a -/Beech Ck a br of Little Byrd Ck
97.15447154471545,100.0,94.3,II_12_3284,7413,400.0,1725,1725,Jeremiah Dumas,Jeremiah Dumas,"JEREMIAH DUMAS, 400 acs. (N.
L.), Hanover Co; on S. side the Little
River, & on both sides of Rock Creek,
adj. Benjamin Brown; 24 Mar. 1725,
p. 357. 40. Shill.”",400a on the S side Little River & both sides Rock Creek adj Benj Brown
97.14285714285714,100.0,94.3,II_14_5354,7557,400.0,1732,1732,John Ragland,John Ragland,"JOHN RAGLAND, 400 acs. (N. L.).
Hanover Co; on both sides the South
Anna Riv., adj. Capt. Clark; 28 Sept.
1732, p. 477. 40 Shill.",400a on both sides S Anna adj Capt Clark
97.05882352941177,100.0,94.1,II_14_4996,7513,400.0,1731,1731,John Anthony,John Anthony,"JOHN ANTHONY, 400 acs. (N.
L.), Hanover Co; adj. John Dashper;
26 June 1731, p. 182. 40 Shill,",400a adj John Dashper
96.98795180722891,100.0,94.0,II_12_2737,5051,400.0,1724,1724,Francis Flournoy,Francis Flournoy,"FRANCIS FLOURNOY, GENT., 400
acs. (N. L.), Henrico Co; N. side of
Swift Cr; beg. on W. side of Tribue’s
branch; to E. side of the main br. of
Tomahake Br; 9 July 1724, p. 17. 40
hill.",400a Henrico/ E s main br of Tomahake of N s Swift Ck
96.91358024691358,100.0,93.8,II_11_2486,6642,400.0,1723,1723,William Harris,William Harris,"WILLIAM HARRIS, 400 acs. (N.
L.), Hanover Co; on both sides of Bull
Swamp; 5 Sept. 1723, p. 226. 40 Shill.",400a on both sides of Bull Swamp in Hanover Co
96.875,100.0,93.8,II_11_2626,8840,4675.0,1723,1723,Ambrose Madison,Ambrose Madison Of K. & Q. & Thomas Chew Of Spots. Co.,"AMBROSE MADISON, of K. & Q.
Co; & THOMAS CHEW, of Spotsylvania Co; 4675 acs. (N. L.), Spotsyl.
Co; 15 Nov. 1723, p, 294. 23 Lbs.,
10 Shill,",4675a Spotsylvania Co.
96.83544303797468,100.0,93.7,II_10_1224,10937,150.0,1714,1714,George Pasmore,George Pasmore Of Prince George Co.,"GEORGE PASMORE, of Pr. Geo.
Co; 150 acs. (N. L.), Surry Co; on S.
side the main Blackwater Sw; adj. Wm.
Jones; & Henry Jones; 16 Dec. 1714,
p. 200. ‘Thomas Inglish, Thos. Pofford,
Richard Kemps.",150a Surry Co. on S side main Blackwater Sw. in Surry Co.
96.7741935483871,100.0,93.5,II_13_4436,6743,400.0,1729,1729,John Syme,John Syme,"JOHN SYME, GENT., 400 acs. (N.
L.), Hanover Co; on both sides of
Beaverdam Cr.. adj, John Watley & Mr.
Alexander Cocke; 24 Feb. 1729, p. 435.
40 Shill.",400a on both sides of Beaverdam Creek adj John Watley Alexander Cocke
96.72131147540983,100.0,93.4,II_14_4988,7508,400.0,1731,1731,Thomas Rice,Thomas Rice,"THOMAS RICE, 400 acs. (N. L.),
Hanover Co; on both sides of the S.
fork of Cub. Cr; adj. Fhomas Rice &
Thomas Carr, Junr; 26 June 1731, p.
176. 40 Shill.","400a on both sides the S Fork of Cub Creek adj Thomas Rice, Thomas Carr Junr"
96.5909090909091,100.0,93.2,II_13_4592,6752,150.0,1730,1730,William Harris,William Harris Of Hanover County,"WILLIAM HARRIS, 150 acs.’ (N.
L.), Hanover Co; adj, Mr. William
Harris & Henry ‘Davis; in St. Martin’s
Parish; on N. side of Saxon’s Swamp;
28 Sept. 1730, p. 507. 15 Shill.",150a Hanover/ adj Mr. William Harris and Henry Davis
96.58385093167702,100.0,93.2,II_14_5358,6775,400.0,1732,1732,George Pemberton,George Pemberton,"SAME. 400 acs. (N, L.); same Co.,
& date; page 479. On S&S. side the New
Found River; adj. Capt. Crawford, John
Matlock, John Stanley, & Benjamin
Sanders. 40 Shill.
HENRY MITCHEL (Mitchell).",400a on the S side Newfound River adj Capt Crawford John Matlock John Stanley & Benjamin Sanders
96.57534246575342,100.0,93.2,II_10_1092,10920,140.0,1714,1714,James Binam,James Binam Of Surry County,"JAMES BINAM, 140 acs. (N. L.),
in Surry Co; S. side the main Black
Water Sw; on N. side of Coppohunk
Sw; down run of the Cattail Br., to his
oe 16 June 1714, p, 150. 15
Shill.",140a on Main Black Water Sw. in sd Surry Co.
96.55172413793103,100.0,93.1,II_14_4999,6754,400.0,1731,1731,Henry Graves,Henry Graves,"HENRY GRAVES, of Hanover Co;
400 acs, (N. L.); adj. the Sims’ grant;
Mr. Charles Chiswell, Capt. David
Crawford, John Sanders; & his own
land; 26 June 1731, p. 184. 40 Shill.","400a adj lines of Sims grant, Charles Chiswell, Capt David Crawford"
96.47887323943661,100.0,93.0,II_11_2143,11001,425.0,1720,1720,Lewis Green,Lewis Green Of Prince George Co.,"LEWIS GREEN, of Pr, Geo, Co; 425
acs. (N. L.), Surry Co; on N. side of
Nottoway River; cor. of land lately
surveyed for use of the Glebe of the
Parish of Southwark; by Freeman’s Br;
21 Feb. 1720, p. 57. 40 Shill., & Imp.
of: John Brown.",425a on N side Nottoway River in Surry Co.
96.46464646464646,100.0,92.9,II_10_1399,9547,85.0,1715,1715,Thomas Smith,Thomas Smith,"THOMAS SMITH, 85 acs. (N. L.),
Is, of Wight Co; on N. side of Maherin
Riv; beg. by the Reedy Br; 23 Mar.
1715, p. 257. Imp. of 2 pers: Patrick
Ma-garet & Wm. Williams.
RANDALL REVELL, 50 acs. (N.
L.), Is. of Wight Co; on S. side the
main Blackwater Sw; adj. his old land;
23 Mar, 1715, p. 258. 5 Shill.",85a Isle of Wight Co. on N side Maherin Riv. the Reedy br.
96.42857142857143,100.0,92.9,II_12_3113,6710,400.0,1725,1725,John Bunch,John Bunch,"JOHN BUNCH, 400 acs. (N. L.),
Hanover Co; adj. John Bunch, on S.
side of Taylor’s Cr; Garland’s line; &
Matthew Sims’ ‘cof., in Meriwether’s
line; by Tarapin Swamp; 17 Aug. 1725,
p. 244.. 40 Shill,",400a in Hanover Co
96.3768115942029,100.0,92.8,II_14_5307,6244,619.0,1732,1732,Edward Scott,Edward Scott,"EDWARD SCOTT, 619 acs. (O. &
N. L.), Goochland Co; adj. Edmund
News; crossing the little cr. of Licking
Hole Cr; to John Fleming; 15 June
1732, p. 448. 250 acs. part formerly
patented by sd. Scott; & 150 acs, part
by Edmond News.",619a Goochland/ Little Ck of Licking Hole Ck
96.36363636363637,100.0,92.7,II_14_5049,7540,400.0,1731,1731,John Mickie,John Mickie,"JOHN MICKIE, 400 acs. (N. L.),
Hanover Co; adj. Col. Meriwether; on
both sides of Harris’ Cr; 25 Aug. 1731,
p. 227. 40 Shill.",400a on both sides Harris Creek adj Col Meriwether & John Mickie
96.34146341463415,100.0,92.7,II_9_723,4938,710.0,1703,1703,Mr. Matthew Branch & Mr. James Branch,Matthew Branch,"MR. MATTHEW BRANCH & MR.
JAMES BRANCH, 710 acs., Henrico
Co; oft S. side of James River, 24 Apr.
1703, p. 527. Beg. on Bares Br; down
Pockashock Br; crossing Grindon’s run;
to Mr. John Brodnax’s line, &c. Trans.
of 15 pers: Jane Abby, John Holloway, Wm. Lynes, Nathl, Syms, Peter
Hall, Chr. Nedro, Saunders Coutheway,
Isaac Carry, Geo. Walker, Tho. Barrell,
Timothy Britt, Eliza. Taylor, Edwd.
Crowder, Eliza. Smith.",710a Henrico/ Bares Br & Pockashock Br of S s James Riv
96.2962962962963,100.0,92.6,II_13_4534,7488,1200.0,1730,1730,Nicholas Meriwether,Nicholas Meriwether,"NICHOLAS MERIWETHER,
GENT., 1200 acs. (N. L.), Hanover
Co; on both sides the N. fork of Contrary; adj. Mr. Dickenson; 28 Sept.
1730, p. 480. 6 Lbs., Money,",1200a on both sides the N Fork of Contrary Creek adj Dickenson
96.22641509433961,100.0,92.5,II_13_4105,7459,400.0,1727,1727,David Meriwether,David Meriwether,"DAVID MERIWETHER, GENT.,
400 acs. (N. £.), Hanover Co; on both
sides of Cross Sw., adj. Col. Meriwether
& Capt. Clark; 13 Oct. 1727, p. 285.
40 Shill.",400a on both sides Cross swamp adj Col Meriwether & Capt Clark
96.21848739495798,100.0,92.4,II_11_2485,6636,200.0,1723,1723,Thomas Johnson,Thomas Johnson,"THOMAS JOHNSON, 200 acs. (N.
L.), Hanover Co; on Stony Run, between Nicholas Meriwether & Thomas
Bradley; 5 Sept. 1723, p. 225. 20 Shull.",200a on Stony Run in Hanover adj Nicholas Meriwether & Thomas Bradley
96.21212121212122,95.5,97.0,II_12_3376,6129,384.0,1725,1725,Leonard Ballow & Thomas Ballow,Leonard Ballow And Thomas Ballow,"LEONARD BALLOW & THOMAS
BALLOW, 384 acs. (N. L.), Henrico
Co; on heads of Fleming’s Park Creek;
crossing the main road to Ridge between head of said Cr. & Amoses’
Branch; 24 Mar. 1725, p. 408. 40 Shill,",384a Henrico/ Heads of Fleming Park Cr.
96.15384615384616,100.0,92.3,II_11_2353,7378,400.0,1722,1722,William Pulliam,William Pulliam,"WILLIAM PULLIAM, 400 acs. (N.
L.), Hanover Co: on N. side the Little
River; 18 Feb. 1722, p. 163. 40 Shill.
(IDAVID MERIWETHER, 400 acs.
(N. L.), Hanover Co; on up. side the
Horse Pen fork of Locust Cr; 18 Feb.
1722, p. 163. 40 Shill.",400a on the S side the Little River
96.15384615384616,100.0,92.3,II_13_4403,13,2600.0,1729,1729,George Nicholas,George Nicholas Of Williamsburgh Gent.,"GEORGE NICHOLAS, GENT., of
Williamsburgh; 2600 acs. (O. & N.,
L.), Goochland Co; on N, side the
Fluvanna (Riv.); 13 Jan, 1729, p. 424.
1600 acs. part granted to James Skelton.
5 Lbs., Money.",2600a Goochland Co.
